Showers,Sinks,CW,DW,Baths
,0.1154454,,0.0783712,
,0.0496504,,,
,,,,
,,,,
,,,,
,0.0031317,,,
,,,,
,,,,
,0.0063545,,,
,0.1134387,,,
,0.0617209,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0828788,
,,,0.1149242,
,,,0.0983334,
,,,0.0598864,
,,,0.0702652,
,,,0.0538636,
,,,0.0689394,
,0.0393737,,0.1103788,
,,,,
,,,,
,,,,
,,,,
,0.0212527,,,
,0.0147765,,,
,,,,
,,,,
,,,,0.1558008
,,,,0.0779004
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0234114,,,
,0.0234114,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3483936,,,,
0.1161312,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.1548915
,,,,
,,,,
,,,,
,0.011432,,,
,0.0010337,,,
,,,,
,,,,
,0.0056248,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0087261,,,
,,,,
,,,,
,,,,
,0.0426269,,,
,0.000304,,,
,,,,
,0.044512,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0005777,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0447552,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0328825,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.071207,0.0477998,,
,0.1204014,,,
,0.026695,,,
,,,,
,,,,
,0.0576468,,,
,,,,
,,,,
,0.0070842,,,
,0.1185771,,,
,0.0313469,,,
,,,,
,,,,
,,,,0.156201
,0.0437823,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0364244,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0260565,,,
,0.0137428,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.113469,,,
,,,,
,,,,
0.1751376,0.0227425,,,
0.1751376,0.0507753,,,
,0.0059593,,,
,,,,
,,,0.0823106,
,,,0.1246212,
0.2586048,0.1777743,,,
0.2262792,0.0090605,,0.0507576,
,0.1356036,,,
,,,,
0.3966172,,,,
,0.0029188,,,
,,,,
0.3333618,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0609609,,,
,0.0136212,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0044998,,,
,,,,
,,,,
,,,,
,0.0176953,,,
,0.0176953,,,
,,,,
,,,,
,,,,
,,,,
,0.0081484,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2401692,,,,
,0.12557,,,
,,,,
,0.0395257,,,
,,,,
,,,,
,0.0213438,,,
,,,,
0.1014798,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0331712,,,
,,,,
,,,,
,,,,
,0.0181818,,,
,0.0399209,,,
,0.0647917,,,
,,,,
,0.0016114,,,
,,,,
,,,,
,0.0048647,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1002432,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0445728,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0852539,,,
,,,,
,,,,
,,,,
,0.0009121,,,
,0.0886288,,,
,,,,
,0.0971724,,,
,,,,
,,,,
0.084461,,,,
0.1013532,,,,
,,,,
0.051374,,,,
0.0102748,,,,
,0.0145941,,,
,,,,
,,,0.0870454,
,,,0.0631818,
,0.0216175,,0.0775758,
,,,0.101591,
,,,0.0898484,
,,,0.094394,
,,,,
,0.071876,,,
,,,,
,,,,
,0.000304,,,
,,,,
,0.002554,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0058376,,,
,0.0125266,0.0680662,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0376102,,,
,0.0006385,,,
,,,,
,,,,
,,,,
,,0.0499596,,
,,,,
,0.036394,,,
0.2642286,0.0617208,,,
0.0440381,,,,
,,,,
,,,,
,,,,
,0.0898146,0.0279774,,
,,,,
,0.0988447,,,
,0.0874429,,,
,0.0479174,,,
,0.0130435,,,
,,,,
,,,,
,,,,
,0.0418364,,,
,,,,
,0.0218607,,,
,,,,
,0.0276984,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.178541,,,,
0.1428328,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0085132,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0155026,,
,,,,
,,,,
,,,,
0.2690275,,,,
0.2690275,,,,
,,,,
0.1117548,,,,
,,0.0024425,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.040529,0.007065,,
,0.0022803,,,
,,,,
,,,,
,,,,
,0.0055336,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0761021,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0077835,,,
,,,,
,,,,
,,,,
,0.0286105,,,
,,,,
0.0484568,,,,
0.0969136,,,,
,,,,
,,,,
,,,,
,,,,
0.4402962,,,,
,,,,
,0.0058072,,,
0.2756448,,0.0187929,,
,,,,
,,,,
,,,,
,0.0916995,,,
,,,,
,0.0012162,,,
,,,,
,,,,
,0.0460322,,,
,,,,
,,,,
,0.0147765,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0463363,,,
,0.0038614,,,
,,,,
,,,,
,,,,
,0.0282153,,,
,,,,
,,,,
,,,,
,0.0660384,,,
,,,,
,,,,
,0.0241411,,,
,,,,
,0.0640011,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021283,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.004743,,,
,,,,
,,,,
,,,,
,,,,
0.2296828,,,,
0.4019449,0.0049559,,,
,,,,
0.1203804,,,,
0.401268,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0188811,,,
,0.0847673,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0017635,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0047735,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.009547,,,
,,,,
,,,,
,,,,
,,,,
,0.0193372,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0331712,,,
,,,,
,,,,
,,,,
,,,,
,0.0286409,,,
,,,,
,,,,
,0.0053208,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0138644,,,
,0.0841592,,,
,,,,
,,,,
,,,,
,0.0026452,,,
,,,,
,,,,
,,,,
,,,,
,0.0047127,,,
,0.0258437,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0708726,,,
,0.0262086,,,
,0.1014594,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0338401,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0979914,,,,
,0.0747036,,,
,0.0128915,,,
,0.0519915,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.112861,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1304864,,,,
,,,,
,,,,
,,,,
,,,,
0.2360465,,,,
0.0944186,,,,
,0.03308,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0083308,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0711143,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0282457,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0865152,
,,,0.0483712,
,,,0.0802272,
,,0.0823981,0.0412121,
,,0.1203875,0.0914015,
0.031501,,0.0348405,0.0391288,
0.157505,,,0.0551894,
0.0157505,,,0.0383712,
,,,0.09125,
,,,0.0443561,
,,,0.0723484,
,,,,
,,0.0515947,,
,,,,
,,,,
,,,,
,0.0011858,,,
,,,,
,0.0354211,,,
,,0.104885,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0452113,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0346002,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0170568,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.114442,,,
,0.0807844,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0274247,,,
,,,,
,,,,
,,,,
,0.1885374,,,
,0.1137123,,,
,0.0506538,,,
,,,,
,,,,
,0.0017026,,,
,,,,
,,,,
,,,,
,,,,
,0.2160231,,,
,0.039921,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0229249,,,
,0.0465796,,,
,0.0182426,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2042285,,,,
,,,,
,,,,
,0.0587109,,,
,0.0091213,,,
,,,,
0.2191968,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0534249,,,,
0.1602747,0.0711462,,,
,,,,
,,,,
,0.0564914,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0334679,,
,0.0848586,,,
,0.048647,,,
,,,,
,,,,
,,,,
,,,,0.1198692
,,,,0.1598256
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001824,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0764366,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0404378,,,
,,,,
,,,,
,0.0009121,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0546367,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0740347,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0587414,,,
,0.0599574,,,
,0.0870478,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0010946,,,
,0.0012466,,,
,,,,
,,,,
,0.0352386,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.370069
,,,,0.211468
,0.0024932,,,
,,,,
,,,,
,0.0176649,,,
,,,,
,0.0380663,,,
,,,,
,0.0376102,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.012405,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.040225,,,
,0.0046215,,,
,,,,
,0.1277895,,,
,,,,
,,,,
,0.0374886,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0212223,,,
,0.0026756,,,
,,,,
,,,,
,,,,
,,,,
,0.003983,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1356341,,,
,0.1162969,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0269991,,,
,0.0002432,,,
,0.0068106,,,
,,,,
,,,,
,,,,
,0.000152,,,
,,,,
,,,,
,6.08e-05,,,
,0.2949527,,,
,0.0013682,,,
,,,,
,,,,
,,,,
,,,,
,0.034813,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0700821,,,
,,,,
,,,,
,0.0007601,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.1895985
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0389176,,,
,,,,
,,,,
,0.0279112,,,
,,,,
,0.1285192,,,
,,,,
,0.0121313,,,
,0.0213135,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0141684,,,
,,0.0359507,,
,,0.043036,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0103375,,,
,,,,
,,,,
,,,0.0462121,
,,,0.0636364,
,,,0.0543182,
,0.0033445,,0.085909,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0380967,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.001581,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2012684,,,,
0.1006342,,,,
,,,,
0.1408035,,,,
0.469345,0.0404682,,,
0.093869,,,0.0858712,
,,,0.0934848,
,,,0.0705303,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0044694,,,
,0.0001216,,,
,,,,
,,,,
,0.0052904,,,
,,,,
,,,,
,0.0112496,,,
,,,,
,0.0009729,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0518091,,,
,0.0737002,,,
,,,,
,,,,
,,,,
,0.02782,,,
,3.04e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0552144,,,
,0.0434175,,,
,,,,
,,,,
,0.0343569,,,
,,,,
,,,,
,,,,
,,,,
,0.0195196,,,
,,,,
,,,,
,,,,
,,,,
,0.0113712,,,
,,,,
,,,,
,,,,
,0.0023411,,,
,0.1132867,,,
,0.0492855,,,
,,,,
,0.0081484,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012162,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.051505,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1068106,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0117057,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0197324,,,
,,,,
,,,,
,0.0477045,,,
,,,,
,,,,
,,,,
,0.1112496,,,
,0.0371846,,,
,,,,
,,,,
,0.0058072,,,
,,,,
,,,,
,,0.0132216,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0541806,,,
,0.0975676,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0070234,,,
,,,,
,0.0052904,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0267254,,,
,0.1089997,,,
,,,,
,,,,
,0.0074795,,,
,0.1789298,,,
,0.0161144,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1055639,,,
,0.0420797,,,
,0.0006385,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019459,,,
,,,,
,,,,
,0.0106415,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.04737,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0062633,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0621161,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0299179,,,
,0.0033749,,,
,,,,
,,,,
,,,,
,0.0301915,,,
,0.0029188,,,
,0.055944,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0115233,,,
,,,,
,0.0400426,,,
,,,,
,0.0265126,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0578291,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0020979,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0031288,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0051079,,,
,,,,
,,0.0281591,,
,0.0073883,,,
,0.0270903,,,
,,,,
,,,,
,0.0338704,,,
,,,,
,,0.0526645,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0023715,0.0338111,,
,,,,
,,,,
,,,,
,,,,
0.0852432,,,,
,,,,
,,,,
0.3502752,,,,
,0.0029492,,,
,,,,
,0.0064457,,,
,,,,
,0.0456065,,,
,,,,
,0.0046214,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0003648,,,
,0.0148981,,,
,,,,
,0.1427182,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0914563,,,
,,,,
,0.0007297,,,
,,,,
,0.0602614,,,
,,,,
,0.0209486,,,
,0.0051991,,,
,,,,
,0.0020371,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0128915,,,
,,,,
,0.0182426,,,
,0.0875646,,,
,,,,
,,,,
,,,,
,0.1193675,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0106111,,,
,0.0557617,,,
,,,,
,,,,
,0.0097598,,,
,0.0022499,,,
,0.0106111,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0009729,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1123746,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1755548,,,
,,,,
,0.0066281,,,
,0.0452417,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0848106,
,,,0.0499242,
,,,0.0557955,
,,,0.0887878,
0.615433,0.0444512,,,
0.1846299,0.0862572,,0.0695833,
,0.0541502,,0.0600758,
,0.0228945,,0.1036364,
,,,,
,,,,
,,,,
,0.0048951,,,
,,,,
,0.0149286,,,
,0.0038614,,,
,0.0832472,,,
,,,,
,0.0710854,,,
,0.0180298,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.005564,,,
,,,,
,0.0398905,,,
,,,,
,,,,
,,0.0295519,,
,,,,
,,,,
,,,,
,,,,
,0.0021283,,,
,,,,
,,0.0248284,,
,0.0825479,,,
,0.0014898,,,
,,,,
,0.00827,,,
,,,,
,,,,
0.0097463,,,,
0.0779704,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.121205,0.0644877,,,
0.017315,0.0246275,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0207358,,,
,0.0085132,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0335969,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0993182,
,,,0.0899242,
,,,0.0965152,
,,,0.1478409,
,,,0.0485227,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0089997,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0316206,,,
,,,,
,,,,
,0.0225296,,,
,0.0523867,,,
,,,,
,,,,
,,,,
,0.0120705,,,
,,,,
,,,,
0.2233824,,,,
,0.0269688,,,
,,,,
,0.039921,,,
,,,,
,0.0004561,,,
,0.0005777,,,
,,,,
,,,,
,0.0160535,,,
,0.0367589,,,
,,,,
,,,,
,,,,
,,,,0.4457268
,,,,
,0.0009729,,,
,0.037975,,,
,0.0169352,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0334752,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0440863,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1583932,,,,
,,,,
,,,,
,0.0068713,,,
,,,,
,,,,
,0.1632411,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0424445,,,
,,,,
,,,,
,,,,
,0.096017,0.0298345,,
,0.0293402,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0410763,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0027972,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0041958,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0097598,,,
,,,,
,,,,
0.169302,,,,
,0.0530861,,,
,0.0553056,,,
,,,,
,0.0138036,,,
,0.0027364,,,
,,,,
,,,,
,,,,
,0.0201581,,,
,0.0359076,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0553788,
,,,0.0622727,
,,,0.1159091,
,,,,
,,,,
,,,,
,,,,
,0.0629066,,,
,0.2352084,,,
,,,,
,,,,
,,,,
,0.0135908,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0133171,,,
,,,,
,,,,
,,,,
,0.0289753,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.112093,0.0078747,,,
0.0560465,,,,
,,,,
0.0603805,,,,
0.4226635,,,,
0.0745454,0.0119185,,,
,,,,
,,,,
,0.0700213,,,
,0.0033749,,,
,0.0255701,,,
,,,,
,,,,
,,,,
,0.0716936,,,
,0.0383703,,,
,,,,
,,,,
,,,,
,,,,
0.4345033,,,,
0.620719,,,,
0.2482876,,,,
0.2494715,,,,
,0.0243539,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0186986,,,
,,,,
,,,,
,,,,
,3.04e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0325632,,,
,,,,
,,,,
,,,,
,0.0081788,,,
,0.0092429,,,
,,,,
,,,,
