Date/Time,Appl_1:InteriorEquipment:Electricity [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATING:GAS_1 [J](Hourly),HEATING:PROPANE_1 [m3](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly) 
 10/21  09:00:00,1329755.0401648875,14674.81589593107,79332.87853432945,3746138.8208450616,1553614.2300458174,0.0,0.0,0.0,0.0,0.0,3945.88531992933,14387.427766812216,0.0,66984.72803893357,208441.09330288197,0.0,0.0,754127.313932319,0.0,352617.71490672996,1231477.2771546897,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,1553614.2300458174,0.0 
 10/21  10:00:00,1401975.2591669525,0.0,0.0,3504408.0270419844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319819.73993108168,1042477.2771546898,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,0.0,0.0 
 10/21  11:00:00,1486487.233500869,29075.188462592676,253515.2547643998,3852882.97323078,1553639.5331667213,0.0,0.0,0.0,0.0,0.0,3396.423157616495,28609.026440603164,0.0,220235.10531588787,647660.1419688165,0.0,0.0,514359.793323051,0.0,254223.78997978485,1066720.9343835314,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,1553639.5331667213,0.0 
 10/21  12:00:00,1461139.9375447552,280508.21407881498,1784822.34070457,6170576.127685018,1762744.498985062,0.0,0.0,0.0,0.0,0.0,55707.08363808831,512664.6992529474,0.0,1310729.5969373375,4079324.5735874439,0.0,0.0,1028049.9434164128,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,1762744.498985062,0.0 
 10/21  13:00:00,1311709.0661284398,351394.9548988284,2461249.3539369476,6759353.485052585,0.0,0.0,0.0,0.0,0.0,0.0,77166.14894020968,789582.7163373141,0.0,1746369.6817712712,5390475.615351794,0.0,0.0,0.0,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,0.0,0.0 
 10/21  14:00:00,1264667.7935370818,488450.5668196111,3232381.115429957,7596013.539020525,0.0,0.0,0.0,0.0,0.0,0.0,94848.775054427,1052205.1285220679,0.0,2151408.7061483964,6931830.668103315,0.0,0.0,0.0,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,0.0,0.0 
 10/21  15:00:00,1223934.5358189755,590896.2730881808,3847510.7789037928,8327373.590889379,1553610.6988023099,0.0,0.0,0.0,0.0,0.0,109498.58367620678,1276421.538795649,0.0,2434626.6796610599,8225431.59193568,0.0,0.0,0.0,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,1553610.6988023099,0.0 
 10/21  16:00:00,1471547.8905707224,626579.7736719351,3940141.1011926594,8781867.20830128,1553572.2074626084,0.0,0.0,0.0,0.0,0.0,112357.95014351758,1310155.305981895,0.0,2452078.7702517898,8656351.155545118,0.0,0.0,497950.2300349913,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,1553572.2074626084,0.0 
 10/21  17:00:00,1845219.0101993387,696158.6086019533,3866891.1610114455,9447191.406307053,0.0,0.0,0.0,0.0,0.0,0.0,116851.91893137025,1278620.228000104,0.0,2438092.5256973768,9118896.632034023,0.0,0.0,334868.97448094459,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,0.0,0.0 
 10/21  18:00:00,1616898.3564645725,240930.5122122619,1150008.3314564189,6265308.570848737,1672470.6043455846,0.0,0.0,0.0,0.0,0.0,50103.19804263231,483813.19930427157,0.0,630625.6412663277,2775736.046674921,0.0,0.0,1342492.5966180529,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,1672470.6043455846,0.0 
 10/21  19:00:00,1249842.7358978338,0.0,0.0,4370777.448730964,1553665.581401671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344405.05985664817,1306682.8793880307,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,1553665.581401671,0.0 
 10/21  20:00:00,1099677.2940912939,0.0,0.0,4442307.872312729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311607.0848809997,1139451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,0.0,0.0 
 10/21  21:00:00,1054519.8238058205,0.0,0.0,4412851.635803082,1601374.790210708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290332.1927721536,0.0,254223.78997978485,1090964.5916123726,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,1601374.790210708,0.0 
 10/21  22:00:00,870934.8708770013,0.0,0.0,3299036.3730535639,1649831.2216560466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018674.9382007631,0.0,221425.81500413645,969746.3038367147,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,1649831.2216560466,0.0 
 10/21  23:00:00,590726.9625039823,0.0,0.0,2118535.533417618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122979.2448525113,872771.6732898981,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 10/21  24:00:00,398034.84778423557,0.0,0.0,1588373.3368476784,1553965.507615414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32797.9749756484,848528.0160610568,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,1553965.507615414,0.0 
 10/22  01:00:00,345834.7922352855,0.0,0.0,1364116.1760086406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,800040.6999719229,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 10/22  02:00:00,298058.9492537034,0.0,0.0,1230311.7811977396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,775797.0427430815,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/22  03:00:00,268973.2635880088,0.0,0.0,1176982.4383032039,1554079.9189757959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1554079.9189757959,0.0 
 10/22  04:00:00,304806.4750047131,0.0,0.0,1245597.1133548623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,0.0,0.0 
 10/22  05:00:00,352841.0546424854,0.0,0.0,1536427.7892728153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717.216210693554,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,0.0,0.0 
 10/22  06:00:00,567576.2697644498,0.0,0.0,2410730.5630338515,1554361.5182530396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,1554361.5182530396,0.0 
 10/22  07:00:00,870344.7518520688,0.0,0.0,2981269.7719484686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44809.675623214935,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,0.0,0.0 
 10/22  08:00:00,1086151.2364550706,0.0,0.0,3228632.8479734889,1676193.7433713719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708530.9721434631,0.0,401788.3547578626,1042477.2771546898,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,1676193.7433713719,0.0 
 10/22  09:00:00,1329755.0401648875,9254.704358908915,66782.86718188715,3539168.6979555964,1613955.2045568268,0.0,0.0,0.0,0.0,0.0,1362.362897403523,7055.413224860985,0.0,56936.268654522304,227292.4763768052,0.0,0.0,689662.107300689,0.0,352617.71490672996,1042477.2771546898,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,1613955.2045568268,0.0 
 10/22  10:00:00,1518456.2909189836,123760.76079792463,753739.4475089123,5065389.267100852,0.0,0.0,0.0,0.0,0.0,0.0,24074.34401256637,159725.55520519819,0.0,529557.8933546098,1979512.3224031772,0.0,0.0,454094.5894045797,0.0,319819.73993108168,1609477.2771546902,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,0.0,0.0 
 10/22  11:00:00,1486487.233500869,257328.21684946124,1613551.8581789367,6008172.605032185,3196942.4106257336,0.0,0.0,0.0,0.0,0.0,52486.783544309874,444058.78334433308,0.0,1128562.3259236268,3886827.985329273,0.0,0.0,1047126.7014767833,0.0,254223.78997978485,1633720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,3196942.4106257336,0.0 
 10/22  12:00:00,2031530.1328852205,312566.9749410596,2203755.9930844504,7191958.736267608,1694412.4963406092,0.0,0.0,0.0,0.0,0.0,67263.47158728763,663130.9915748246,0.0,1520627.3274662467,5074257.424799566,0.0,0.0,987758.4230070061,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,1694412.4963406092,0.0 
 10/22  13:00:00,4033454.131529208,492091.2897561384,3103051.2327159948,10263596.764089708,5165150.814666229,0.0,0.0,0.0,0.0,0.0,95758.55590149784,1028437.4429303076,0.0,2093633.3822624195,6892910.560311559,0.0,0.0,3936990.892890285,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,5165150.814666229,0.0 
 10/22  14:00:00,1264667.7935370818,531751.9564950852,3474768.672050155,7881702.485316196,1855180.4298399664,0.0,0.0,0.0,0.0,0.0,100160.57430263874,1148156.3692652207,0.0,2228681.3455046417,7532924.249110717,0.0,0.0,1421773.619957086,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,1855180.4298399664,0.0 
 10/22  15:00:00,1223934.5358189755,608430.2538707362,3952233.124975687,8449629.917743829,1553598.1163046472,0.0,0.0,0.0,0.0,0.0,111106.92084960343,1319822.979973312,0.0,2450089.6135240097,8507710.062805439,0.0,0.0,20888.9459214903,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,1553598.1163046472,0.0 
 10/22  16:00:00,1471547.8905707224,637153.0804577103,4005191.409429132,8857490.823323528,0.0,0.0,0.0,0.0,0.0,0.0,114846.36440867034,1338430.8123458175,0.0,2489598.6483149405,8818529.25736184,0.0,0.0,0.0,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,0.0,0.0 
 10/22  17:00:00,1845219.0101993387,794249.0338109497,4801561.877229788,10479952.547734391,11275743.25978358,0.0,0.0,0.0,0.0,0.0,147094.31083872176,1556853.178253662,0.0,3067075.6739066217,11188170.969658027,0.0,0.0,8161811.903823393,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,11275743.25978358,0.0 
 10/22  18:00:00,1616898.3564645725,530935.9018986966,2664218.9162262387,8069524.545304992,1728260.5155093738,0.0,0.0,0.0,0.0,0.0,92120.82110878027,794266.0193828746,0.0,1644308.6717528864,6640118.831561709,0.0,0.0,1100694.8635762307,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,1728260.5155093738,0.0 
 10/22  19:00:00,1249842.7358978338,343803.19275701828,1933944.4637029572,7121025.10519094,1614654.3480583858,0.0,0.0,0.0,0.0,0.0,72237.74288946488,412131.2460298724,0.0,1360027.209175156,5241380.374615058,0.0,0.0,325121.1347545008,0.0,344405.05985664817,1779182.879388031,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,1614654.3480583858,0.0 
 10/22  20:00:00,1099677.2940912939,281600.44993040137,1587248.070797526,6878156.393040656,0.0,0.0,0.0,0.0,0.0,0.0,60939.97475613403,237958.85622214253,0.0,1215595.2905866786,4461460.256644479,0.0,0.0,11454.513500103187,0.0,311607.0848809997,1706451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,0.0,0.0 
 10/22  21:00:00,1054519.8238058205,224620.9795345751,1308157.3436320807,6512629.9589697369,0.0,0.0,0.0,0.0,0.0,0.0,51989.83893264958,149239.32884458945,0.0,1067820.2082720984,3747769.5978654527,0.0,0.0,9433.324313280298,0.0,254223.78997978485,1657964.591612373,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,0.0,0.0 
 10/22  22:00:00,870934.8708770013,183336.8142562004,1005345.601480108,5054718.788789872,5985409.61121335,0.0,0.0,0.0,0.0,0.0,39572.69199799853,86571.84368023553,0.0,861841.486841462,2946273.5680532266,0.0,0.0,3630726.6288783929,0.0,221425.81500413645,1536746.303836715,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,5985409.61121335,0.0 
 10/22  23:00:00,590726.9625039823,243123.48936179147,1178426.5628337912,4107085.585613201,13508905.910103325,0.0,0.0,0.0,0.0,0.0,54301.219569723326,93596.55437264496,0.0,1032464.3212483458,3492535.8036393637,0.0,0.0,10440304.295827479,0.0,122979.2448525113,1439771.6732898984,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,13508905.910103325,0.0 
 10/22  24:00:00,398034.84778423557,41945.984922157266,169742.8052343857,2367062.1270042208,0.0,0.0,0.0,0.0,0.0,0.0,9552.981928474972,13116.026197430796,0.0,150041.046157049,499100.04603378128,0.0,0.0,0.0,0.0,32797.9749756484,1415528.0160610569,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 10/23  01:00:00,345834.7922352855,2486.3890084057059,2759.2187745119347,1936361.7837915582,1553618.801560346,0.0,0.0,0.0,0.0,0.0,575.8197985255215,632.5531139466705,0.0,2042.760873638042,7706.9959391307179,0.0,0.0,0.0,0.0,16425.310100164195,1367040.6999719232,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1553618.801560346,0.0 
 10/23  02:00:00,298058.9492537034,0.0,0.0,1419311.7811977396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,964797.0427430815,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/23  03:00:00,268973.2635880088,0.0,0.0,1176982.4383032039,1553770.7430047445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172530.77637774769,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553770.7430047445,0.0 
 10/23  04:00:00,304806.4750047131,0.0,0.0,1245597.1133548623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,0.0,0.0 
 10/23  05:00:00,352841.0546424854,0.0,0.0,1536427.7892728153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,0.0,0.0 
 10/23  06:00:00,567576.2697644498,0.0,0.0,2410730.5630338515,1557951.075360868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21693.717788641567,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,1557951.075360868,0.0 
 10/23  07:00:00,870344.7518520688,0.0,0.0,2981269.7719484686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63046.566030282025,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,0.0,0.0 
 10/23  08:00:00,1086151.2364550706,160069.03829518124,883389.8401367684,4650091.726405438,14903578.432266457,0.0,0.0,0.0,0.0,0.0,42703.28040304568,91647.13736892943,0.0,800079.8171161627,2668666.9396272127,0.0,0.0,10821334.614426202,0.0,401788.3547578626,1420477.2771546897,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,14903578.432266457,0.0 
 10/23  09:00:00,1329755.0401648875,199914.63564340469,1111150.8739791017,5341196.636037308,8793850.119511059,0.0,0.0,0.0,0.0,0.0,49514.297805779344,205824.5532395672,0.0,1042400.6202338124,3031853.2274599897,0.0,0.0,6556365.793253915,0.0,352617.71490672996,1609477.2771546902,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,8793850.119511059,0.0 
 10/23  10:00:00,1401975.2591669525,80803.31408365026,398083.53202129309,4455794.873146928,0.0,0.0,0.0,0.0,0.0,0.0,25072.672248468036,142576.43657358664,0.0,330888.6376413967,975529.7061847455,0.0,0.0,117958.12724512044,0.0,319819.73993108168,1514977.27715469,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,0.0,0.0 
 10/23  11:00:00,1486487.233500869,224116.03632108685,1507964.9584398713,5680373.524764745,1553328.6105984194,0.0,0.0,0.0,0.0,0.0,48900.38860020654,379324.39282778187,0.0,1275984.2672871217,3531512.483178748,0.0,0.0,0.0,0.0,254223.78997978485,1444720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,1553328.6105984194,0.0 
 10/23  12:00:00,1461139.9375447552,367248.4900074495,2504048.3543911927,6976542.417300275,0.0,0.0,0.0,0.0,0.0,0.0,94941.6991884326,847503.876394115,0.0,2088224.7365025562,5403969.428582722,0.0,0.0,118297.0393273316,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,0.0,0.0 
 10/23  13:00:00,1311709.0661284398,471639.24306793537,3012074.1212566338,7430422.540541379,0.0,0.0,0.0,0.0,0.0,0.0,108449.94742422429,1052553.9013632239,0.0,2414147.3139594595,6336226.240902271,0.0,0.0,0.0,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,0.0,0.0 
 10/23  14:00:00,1264667.7935370818,555168.1680586678,3593422.4320320596,8023772.456861684,1553616.4175448055,0.0,0.0,0.0,0.0,0.0,123401.68322646975,1241682.2583637345,0.0,2773459.5615265278,7562807.482483616,0.0,0.0,472172.53590506859,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,1553616.4175448055,0.0 
 10/23  15:00:00,1223934.5358189755,635587.1403928902,4021039.7076815695,8545593.386971865,1553595.9704699007,0.0,0.0,0.0,0.0,0.0,137560.41335825547,1378562.6902804026,0.0,3020509.9417502826,8560665.66501908,0.0,0.0,246424.75872353835,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,1553595.9704699007,0.0 
 10/23  16:00:00,1471547.8905707224,655494.8361225298,4035806.375614754,8906447.54517397,0.0,0.0,0.0,0.0,0.0,0.0,138936.1722662491,1350296.9239347242,0.0,3012698.278887547,8843420.140653894,0.0,0.0,0.0,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,0.0,0.0 
 10/23  17:00:00,1845219.0101993387,772615.481922596,4353422.286433808,10010179.405050058,1624816.984571634,0.0,0.0,0.0,0.0,0.0,153143.06984952186,1395278.729743313,0.0,3250259.2448086787,9959320.211829577,0.0,0.0,1094166.5089949854,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,1624816.984571634,0.0 
 10/23  18:00:00,1616898.3564645725,513315.56853993309,2818125.798253383,8205811.093973372,1691523.6465999585,0.0,0.0,0.0,0.0,0.0,110524.8583109752,832572.4051408205,0.0,1960131.1062677867,6845880.961132163,0.0,0.0,705716.4058198312,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,1691523.6465999585,0.0 
 10/23  19:00:00,1249842.7358978338,362784.0741842366,2041616.0956716287,7247677.61858683,0.0,0.0,0.0,0.0,0.0,0.0,85816.05367885687,425317.03006446818,0.0,1612229.5584723943,5396114.903744211,0.0,0.0,0.0,0.0,344405.05985664817,1779182.879388031,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,0.0,0.0 
 10/23  20:00:00,1099677.2940912939,386110.1879593516,2164552.7563458846,7559970.816617965,12390059.014769838,0.0,0.0,0.0,0.0,0.0,93187.9801265758,296580.1616529579,0.0,1874590.2063144299,6035350.818710002,0.0,0.0,8705726.596107446,0.0,311607.0848809997,1706451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,12390059.014769838,0.0 
 10/23  21:00:00,1354084.0385449364,253545.48850851047,1427142.2062873864,6960103.545338094,3800180.4199574177,0.0,0.0,0.0,0.0,0.0,67086.46452065476,146086.30473709559,0.0,1306288.5862237819,4061350.6380891569,0.0,0.0,3175559.379098959,0.0,254223.78997978485,1657964.591612373,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,3800180.4199574177,0.0 
 10/23  22:00:00,1204918.1286675176,167532.1583938304,828031.9177690334,5195583.707006943,3382488.031406123,0.0,0.0,0.0,0.0,0.0,40927.50086349946,61171.62557946492,0.0,806347.7210952558,2400587.223336366,0.0,0.0,1317313.0738506185,0.0,221425.81500413645,1536746.303836715,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,3382488.031406123,0.0 
 10/23  23:00:00,590726.9625039823,79959.82039752655,370555.5436422286,3136050.8974573735,0.0,0.0,0.0,0.0,0.0,0.0,19712.618375531536,20297.794149357906,0.0,361908.7476719799,1080165.823064398,0.0,0.0,0.0,0.0,122979.2448525113,1439771.6732898984,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 10/23  24:00:00,398034.84778423557,20402.079923323876,62073.175998907354,2237848.5927699089,1652161.336671298,0.0,0.0,0.0,0.0,0.0,5073.91546156151,3868.7794268583299,0.0,58987.49076836913,180085.23439279648,0.0,0.0,541320.6342575272,0.0,32797.9749756484,1415528.0160610569,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,1652161.336671298,0.0 
 10/24  01:00:00,345834.7922352855,0.0,0.0,1647616.1760086406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,1083540.699971923,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 10/24  02:00:00,298058.9492537034,0.0,0.0,1230311.7811977396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,775797.0427430815,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/24  03:00:00,268973.2635880088,0.0,0.0,1176982.4383032039,1553729.2962473469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553729.2962473469,0.0 
 10/24  04:00:00,304806.4750047131,0.0,0.0,1245597.1133548623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,0.0,0.0 
 10/24  05:00:00,352841.0546424854,0.0,0.0,1536427.7892728153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,0.0,0.0 
 10/24  06:00:00,567576.2697644498,0.0,0.0,2410730.5630338515,1554006.3403395899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,1554006.3403395899,0.0 
 10/24  07:00:00,870344.7518520688,0.0,0.0,2981269.7719484686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23870.75108928748,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,0.0,0.0 
 10/24  08:00:00,1086151.2364550706,0.0,0.0,3228632.8479734889,1553714.9316998432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118671.83012283233,0.0,401788.3547578626,1042477.2771546898,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,1553714.9316998432,0.0 
 10/24  09:00:00,1329755.0401648875,51856.00373946938,319324.91411666086,4117812.0442709315,0.0,0.0,0.0,0.0,0.0,0.0,10611.013442865034,47025.91762583441,0.0,301130.07899871098,891660.6450923204,0.0,0.0,513904.7561248407,0.0,352617.71490672996,1325977.2771546897,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,0.0,0.0 
 10/24  10:00:00,1401975.2591669525,163444.60577232758,971221.8976664156,5206074.530480728,1553615.8467570444,0.0,0.0,0.0,0.0,0.0,37657.78244584138,234459.70511911484,0.0,832473.0213385683,2409258.8598063376,0.0,0.0,373407.95088353627,0.0,319819.73993108168,1609477.2771546902,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,1553615.8467570444,0.0 
 10/24  11:00:00,1677640.3976973966,313632.08251596867,1991055.546990917,6633133.3237072,1703605.4026927339,0.0,0.0,0.0,0.0,0.0,72889.84766034009,608366.5858659676,0.0,1545492.0138723709,4483926.597053186,0.0,0.0,762726.0730120937,0.0,254223.78997978485,1633720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,1703605.4026927339,0.0 
